transaction_id,timestamp,amount,merchant_risk,transactions_last_hour,distance_from_home_km,card_present,foreign_transaction,fraud
T0021574,2026-03-16 21:50:00,20.34,0.1003,1,32.67,1,0,0
T0021575,2026-03-16 21:55:00,17.37,0.1793,3,225.87,1,0,0
T0021576,2026-03-16 22:00:00,16.59,0.0346,2,13.29,1,0,0
T0021577,2026-03-16 22:05:00,23.45,0.2537,1,3.41,1,0,0
T0021578,2026-03-16 22:10:00,18.36,0.0809,1,21.44,1,0,0
T0021579,2026-03-16 22:15:00,45.23,0.2317,1,0.34,1,0,0
T0021580,2026-03-16 22:20:00,33.63,0.2265,2,13.62,0,0,0
T0021581,2026-03-16 22:25:00,9.48,0.3127,1,16.11,1,1,0
T0021582,2026-03-16 22:30:00,22.29,0.0402,3,77.9,1,0,0
T0021583,2026-03-16 22:35:00,29.95,0.3039,1,77.75,1,0,0
T0021584,2026-03-16 22:40:00,17.07,0.1375,0,59.62,1,0,0
T0021585,2026-03-16 22:45:00,17.8,0.001,1,94.93,1,0,0
T0021586,2026-03-16 22:50:00,20.3,0.1661,1,6.28,0,0,0
T0021587,2026-03-16 22:55:00,40.12,0.0255,6,8.76,1,0,0
T0021588,2026-03-16 23:00:00,26.39,0.2,2,41.42,1,0,0
T0021589,2026-03-16 23:05:00,13.22,0.4761,2,9.83,1,0,0
T0021590,2026-03-16 23:10:00,21.25,0.0213,1,52.33,1,0,0
T0021591,2026-03-16 23:15:00,73.17,0.0416,1,35.08,1,0,0
T0021592,2026-03-16 23:20:00,8.87,0.1015,4,14.29,0,0,0
T0021593,2026-03-16 23:25:00,41.85,0.1534,2,39.07,1,0,0
T0021594,2026-03-16 23:30:00,17.55,0.1057,0,0.72,1,1,0
T0021595,2026-03-16 23:35:00,793.02,0.1385,1,3.01,1,0,0
T0021596,2026-03-16 23:40:00,40.78,0.1185,1,10.34,1,0,0
T0021597,2026-03-16 23:45:00,23.43,0.2033,1,103.52,0,0,0
T0021598,2026-03-16 23:50:00,20.06,0.1267,5,41.95,1,0,0
T0021599,2026-03-16 23:55:00,5.17,0.0899,1,74.51,1,0,0
T0021600,2026-03-17 00:00:00,13.61,0.2651,1,13.46,1,0,0
T0021601,2026-03-17 00:05:00,153.26,0.2988,0,14.56,0,0,0
T0021602,2026-03-17 00:10:00,31.47,0.0932,1,53.43,1,0,0
T0021603,2026-03-17 00:15:00,16.9,0.0825,0,73.16,1,1,0
T0021604,2026-03-17 00:20:00,22.09,0.1313,1,10.79,1,0,0
T0021605,2026-03-17 00:25:00,23.26,0.1042,4,105.36,0,0,0
T0021606,2026-03-17 00:30:00,8.95,0.3974,5,50.29,1,0,0
T0021607,2026-03-17 00:35:00,24.69,0.1511,1,11.47,1,0,0
T0021608,2026-03-17 00:40:00,36.32,0.2446,4,5.56,0,0,0
T0021609,2026-03-17 00:45:00,5.41,0.0551,2,12.0,0,0,0
T0021610,2026-03-17 00:50:00,17.72,0.3902,3,134.74,1,0,0
T0021611,2026-03-17 00:55:00,1.62,0.1614,3,5.19,1,0,0
T0021612,2026-03-17 01:00:00,4.43,0.1749,0,141.42,1,0,0
T0021613,2026-03-17 01:05:00,49.57,0.0819,1,23.84,1,0,0
T0021614,2026-03-17 01:10:00,72.28,0.1363,2,137.22,1,0,0
T0021615,2026-03-17 01:15:00,132.17,0.2049,1,14.05,0,0,0
T0021616,2026-03-17 01:20:00,6.47,0.2056,2,18.66,1,0,0
T0021617,2026-03-17 01:25:00,20.56,0.2418,0,64.54,0,0,0
T0021618,2026-03-17 01:30:00,16.17,0.0915,2,63.98,0,0,0
T0021619,2026-03-17 01:35:00,61.81,0.2056,1,0.21,1,0,0
T0021620,2026-03-17 01:40:00,30.38,0.1123,1,69.92,0,0,0
T0021621,2026-03-17 01:45:00,24.13,0.1474,2,25.33,1,0,0
T0021622,2026-03-17 01:50:00,39.68,0.2246,2,7.15,0,0,0
T0021623,2026-03-17 01:55:00,14.46,0.1055,2,29.75,1,0,0
T0021624,2026-03-17 02:00:00,56.57,0.077,3,0.59,1,0,0
T0021625,2026-03-17 02:05:00,16.15,0.1135,0,102.87,1,0,0
T0021626,2026-03-17 02:10:00,63.94,0.0757,2,26.74,0,0,0
T0021627,2026-03-17 02:15:00,26.65,0.007,2,57.59,0,0,0
T0021628,2026-03-17 02:20:00,27.87,0.1463,4,73.64,1,0,0
T0021629,2026-03-17 02:25:00,7.54,0.1056,2,40.18,1,0,0
T0021630,2026-03-17 02:30:00,5.13,0.1141,6,67.16,1,0,0
T0021631,2026-03-17 02:35:00,5.0,0.1752,1,108.94,1,0,0
T0021632,2026-03-17 02:40:00,35.66,0.1062,0,92.64,0,0,0
T0021633,2026-03-17 02:45:00,2.88,0.4595,1,36.73,0,0,0
T0021634,2026-03-17 02:50:00,82.16,0.1789,0,17.39,1,0,0
T0021635,2026-03-17 02:55:00,16.38,0.0152,0,35.3,1,0,0
T0021636,2026-03-17 03:00:00,6.2,0.1109,3,0.88,1,0,0
T0021637,2026-03-17 03:05:00,31.06,0.0911,3,11.19,1,0,0
T0021638,2026-03-17 03:10:00,6.84,0.3502,1,17.25,1,1,0
T0021639,2026-03-17 03:15:00,23.17,0.2245,2,12.6,1,1,0
T0021640,2026-03-17 03:20:00,17.3,0.0306,4,1.67,1,0,0
T0021641,2026-03-17 03:25:00,69.91,0.1601,0,264.65,1,0,0
T0021642,2026-03-17 03:30:00,52.57,0.1406,3,48.93,1,0,0
T0021643,2026-03-17 03:35:00,54.53,0.0815,2,13.31,1,0,0
T0021644,2026-03-17 03:40:00,14.37,0.1327,2,22.7,0,0,0
T0021645,2026-03-17 03:45:00,73.26,0.0861,5,95.22,1,0,0
T0021646,2026-03-17 03:50:00,20.86,0.3934,2,69.96,1,0,0
T0021647,2026-03-17 03:55:00,24.93,0.0654,2,101.11,1,0,0
T0021648,2026-03-17 04:00:00,33.99,0.0657,5,0.64,0,0,0
T0021649,2026-03-17 04:05:00,28.93,0.0343,1,189.21,1,0,0
T0021650,2026-03-17 04:10:00,6.25,0.1599,1,53.98,1,0,0
T0021651,2026-03-17 04:15:00,41.23,0.3523,1,28.3,1,0,0
T0021652,2026-03-17 04:20:00,4.93,0.0215,2,15.08,1,0,0
T0021653,2026-03-17 04:25:00,34.85,0.1889,4,13.11,1,0,0
T0021654,2026-03-17 04:30:00,20.86,0.1323,1,30.16,1,0,0
T0021655,2026-03-17 04:35:00,23.95,0.1226,1,3.4,1,0,0
T0021656,2026-03-17 04:40:00,7.88,0.4712,2,25.0,0,1,0
T0021657,2026-03-17 04:45:00,57.55,0.0183,3,0.46,0,1,0
T0021658,2026-03-17 04:50:00,19.34,0.0585,1,2.23,1,0,0
T0021659,2026-03-17 04:55:00,49.92,0.3654,1,68.39,1,0,0
T0021660,2026-03-17 05:00:00,11.12,0.0516,0,24.93,0,0,0
T0021661,2026-03-17 05:05:00,11.27,0.0212,3,88.72,0,0,0
T0021662,2026-03-17 05:10:00,23.79,0.2203,2,92.63,0,0,0
T0021663,2026-03-17 05:15:00,59.21,0.055,2,1.31,1,0,0
T0021664,2026-03-17 05:20:00,6.36,0.0824,2,96.86,1,0,0
T0021665,2026-03-17 05:25:00,12.85,0.1889,1,42.59,1,0,0
T0021666,2026-03-17 05:30:00,13.81,0.5824,4,4.49,1,0,0
T0021667,2026-03-17 05:35:00,17.23,0.0211,2,7.22,1,0,0
T0021668,2026-03-17 05:40:00,14.43,0.0933,1,49.96,1,0,0
T0021669,2026-03-17 05:45:00,61.97,0.2015,3,7.42,1,0,0
T0021670,2026-03-17 05:50:00,43.7,0.255,2,45.99,1,0,0
T0021671,2026-03-17 05:55:00,22.78,0.1379,2,44.58,0,0,0
T0021672,2026-03-17 06:00:00,49.69,0.2319,4,23.78,1,0,0
T0021673,2026-03-17 06:05:00,59.34,0.0861,1,5.15,0,0,0
T0021674,2026-03-17 06:10:00,12.4,0.1697,1,84.22,1,0,0
T0021675,2026-03-17 06:15:00,11.16,0.2618,3,104.62,0,0,0
T0021676,2026-03-17 06:20:00,43.07,0.0571,1,77.1,0,0,0
T0021677,2026-03-17 06:25:00,167.89,0.2229,4,43.14,1,0,0
T0021678,2026-03-17 06:30:00,2.34,0.0768,2,23.92,1,0,0
T0021679,2026-03-17 06:35:00,12.34,0.0718,2,2.07,0,0,0
T0021680,2026-03-17 06:40:00,46.91,0.2139,1,65.8,1,1,0
T0021681,2026-03-17 06:45:00,10.36,0.2071,1,43.86,1,0,0
T0021682,2026-03-17 06:50:00,50.93,0.217,3,88.56,1,0,1
T0021683,2026-03-17 06:55:00,27.62,0.0032,1,21.45,1,0,0
T0021684,2026-03-17 07:00:00,6.77,0.0347,4,21.09,1,1,0
T0021685,2026-03-17 07:05:00,14.34,0.4225,2,0.45,1,0,0
T0021686,2026-03-17 07:10:00,31.78,0.2286,2,111.55,1,0,0
T0021687,2026-03-17 07:15:00,9.51,0.3916,3,8.6,1,0,0
T0021688,2026-03-17 07:20:00,39.01,0.1898,3,58.16,1,0,0
T0021689,2026-03-17 07:25:00,29.98,0.0688,3,6.24,1,0,0
T0021690,2026-03-17 07:30:00,16.69,0.094,2,11.29,1,0,0
T0021691,2026-03-17 07:35:00,32.34,0.3597,0,35.55,1,0,0
T0021692,2026-03-17 07:40:00,15.82,0.0512,1,25.93,1,1,0
T0021693,2026-03-17 07:45:00,27.46,0.0704,3,3.55,1,0,0
T0021694,2026-03-17 07:50:00,8.63,0.0116,1,41.19,1,0,0
T0021695,2026-03-17 07:55:00,85.63,0.1581,1,2.11,1,0,0
T0021696,2026-03-17 08:00:00,17.33,0.1665,1,19.35,1,0,0
T0021697,2026-03-17 08:05:00,67.32,0.0429,3,71.77,1,1,0
T0021698,2026-03-17 08:10:00,171.5,0.062,0,141.36,0,0,0
T0021699,2026-03-17 08:15:00,100.27,0.1036,1,20.87,1,0,0
T0021700,2026-03-17 08:20:00,21.93,0.1117,0,6.55,1,0,0
T0021701,2026-03-17 08:25:00,25.89,0.1923,3,2.54,1,0,0
T0021702,2026-03-17 08:30:00,21.4,0.2207,1,2.58,1,0,0
T0021703,2026-03-17 08:35:00,30.0,0.2416,2,104.35,1,0,0
T0021704,2026-03-17 08:40:00,10.15,0.2095,1,8.35,1,0,0
T0021705,2026-03-17 08:45:00,3.97,0.2999,0,14.7,0,0,0
T0021706,2026-03-17 08:50:00,30.3,0.1323,3,36.37,1,1,0
T0021707,2026-03-17 08:55:00,23.33,0.1524,2,4.23,1,0,0
T0021708,2026-03-17 09:00:00,96.31,0.0908,1,55.94,1,0,0
T0021709,2026-03-17 09:05:00,125.19,0.0279,4,39.74,1,0,0
T0021710,2026-03-17 09:10:00,6.06,0.0255,2,9.87,1,0,0
T0021711,2026-03-17 09:15:00,9.2,0.1439,0,154.99,0,0,0
T0021712,2026-03-17 09:20:00,46.69,0.1846,3,151.18,0,0,0
T0021713,2026-03-17 09:25:00,68.64,0.2434,2,8.18,1,0,0
T0021714,2026-03-17 09:30:00,25.17,0.2883,3,9.09,0,0,0
T0021715,2026-03-17 09:35:00,23.62,0.0786,0,31.87,1,0,0
T0021716,2026-03-17 09:40:00,3.84,0.1575,0,65.53,1,0,0
T0021717,2026-03-17 09:45:00,198.01,0.0369,2,19.56,0,0,0
T0021718,2026-03-17 09:50:00,11.46,0.2316,2,6.61,1,0,0
T0021719,2026-03-17 09:55:00,38.24,0.0952,1,28.76,0,0,0
T0021720,2026-03-17 10:00:00,30.96,0.0959,3,36.64,1,0,0
T0021721,2026-03-17 10:05:00,9.49,0.1286,2,6.19,1,0,0
T0021722,2026-03-17 10:10:00,50.52,0.0814,0,12.16,1,0,0
T0021723,2026-03-17 10:15:00,89.97,0.3313,2,119.65,0,0,0
T0021724,2026-03-17 10:20:00,21.33,0.16,1,20.82,1,0,0
T0021725,2026-03-17 10:25:00,25.64,0.0328,1,78.08,1,0,0
T0021726,2026-03-17 10:30:00,41.89,0.212,3,3.01,1,0,0
T0021727,2026-03-17 10:35:00,57.01,0.0128,2,2.88,0,0,0
T0021728,2026-03-17 10:40:00,51.0,0.0825,3,12.36,1,0,0
T0021729,2026-03-17 10:45:00,9.56,0.018,2,2.0,0,0,0
T0021730,2026-03-17 10:50:00,9.16,0.0082,1,2.95,1,0,0
T0021731,2026-03-17 10:55:00,13.18,0.071,3,16.08,1,0,0
T0021732,2026-03-17 11:00:00,1.7,0.205,1,13.74,1,0,0
T0021733,2026-03-17 11:05:00,6.32,0.09,0,0.8,0,0,0
T0021734,2026-03-17 11:10:00,18.54,0.1256,4,17.71,0,0,0
T0021735,2026-03-17 11:15:00,11.81,0.1339,1,12.68,1,0,0
T0021736,2026-03-17 11:20:00,9.99,0.2134,0,12.25,0,1,0
T0021737,2026-03-17 11:25:00,51.9,0.0645,2,16.63,1,0,0
T0021738,2026-03-17 11:30:00,30.76,0.0867,2,13.78,1,0,0
T0021739,2026-03-17 11:35:00,48.94,0.2625,2,68.75,1,0,0
T0021740,2026-03-17 11:40:00,19.0,0.1284,2,39.15,0,0,0
T0021741,2026-03-17 11:45:00,14.99,0.0058,0,6.04,0,0,0
T0021742,2026-03-17 11:50:00,9.77,0.073,0,41.51,1,0,0
T0021743,2026-03-17 11:55:00,28.21,0.3373,5,15.87,0,0,0
T0021744,2026-03-17 12:00:00,3.97,0.0472,0,27.08,1,1,0
T0021745,2026-03-17 12:05:00,9.7,0.0965,1,44.14,1,0,0
T0021746,2026-03-17 12:10:00,39.07,0.1664,1,44.33,1,0,0
T0021747,2026-03-17 12:15:00,50.23,0.0297,1,83.17,1,0,0
T0021748,2026-03-17 12:20:00,20.98,0.059,3,64.76,0,0,0
T0021749,2026-03-17 12:25:00,7.42,0.1582,2,6.07,0,0,0
T0021750,2026-03-17 12:30:00,38.44,0.2723,0,32.65,0,0,0
T0021751,2026-03-17 12:35:00,11.04,0.3375,3,43.42,0,0,0
T0021752,2026-03-17 12:40:00,19.8,0.0744,2,20.16,0,0,0
T0021753,2026-03-17 12:45:00,8.84,0.2004,1,11.19,1,0,0
T0021754,2026-03-17 12:50:00,126.74,0.3008,1,1.15,1,0,0
T0021755,2026-03-17 12:55:00,92.65,0.1444,2,25.32,0,0,0
T0021756,2026-03-17 13:00:00,9.95,0.1038,2,7.89,1,0,0
T0021757,2026-03-17 13:05:00,7.31,0.0671,2,90.84,1,0,0
T0021758,2026-03-17 13:10:00,21.2,0.1399,1,9.73,1,0,0
T0021759,2026-03-17 13:15:00,40.52,0.156,1,89.33,1,0,0
T0021760,2026-03-17 13:20:00,73.67,0.02,3,26.34,1,0,0
T0021761,2026-03-17 13:25:00,21.07,0.1116,4,77.66,0,0,0
T0021762,2026-03-17 13:30:00,6.82,0.1385,0,23.03,1,0,0
T0021763,2026-03-17 13:35:00,29.51,0.128,2,1.71,1,0,0
T0021764,2026-03-17 13:40:00,28.68,0.2252,1,113.29,0,1,0
T0021765,2026-03-17 13:45:00,4.88,0.587,1,4.14,1,0,0
T0021766,2026-03-17 13:50:00,17.35,0.2456,2,17.83,1,0,0
T0021767,2026-03-17 13:55:00,16.75,0.1505,1,3.01,1,0,0
T0021768,2026-03-17 14:00:00,8.73,0.1405,3,80.13,1,0,0
T0021769,2026-03-17 14:05:00,27.53,0.1384,3,79.1,0,0,0
T0021770,2026-03-17 14:10:00,60.84,0.3087,0,23.12,1,0,0
T0021771,2026-03-17 14:15:00,58.43,0.02,3,17.85,0,0,0
T0021772,2026-03-17 14:20:00,9.5,0.0661,1,54.24,1,0,0
T0021773,2026-03-17 14:25:00,12.7,0.3092,4,7.45,1,0,0
T0021774,2026-03-17 14:30:00,43.06,0.2541,2,34.36,1,0,0
T0021775,2026-03-17 14:35:00,16.2,0.188,2,4.96,1,0,0
T0021776,2026-03-17 14:40:00,15.93,0.0673,5,95.96,1,0,0
T0021777,2026-03-17 14:45:00,182.34,0.0787,0,41.49,1,0,0
T0021778,2026-03-17 14:50:00,1.92,0.1395,2,62.21,0,0,0
T0021779,2026-03-17 14:55:00,11.91,0.0577,2,14.68,0,0,0
T0021780,2026-03-17 15:00:00,9.99,0.0521,4,1.42,1,0,0
T0021781,2026-03-17 15:05:00,21.15,0.0751,2,20.95,0,0,0
T0021782,2026-03-17 15:10:00,113.56,0.0859,0,19.24,1,0,0
T0021783,2026-03-17 15:15:00,19.37,0.1028,3,3.62,1,0,0
T0021784,2026-03-17 15:20:00,16.94,0.1796,1,2.91,0,0,0
T0021785,2026-03-17 15:25:00,25.86,0.1071,1,16.38,1,0,0
T0021786,2026-03-17 15:30:00,16.62,0.2937,1,10.86,0,0,0
T0021787,2026-03-17 15:35:00,31.92,0.3643,2,33.74,1,0,0
T0021788,2026-03-17 15:40:00,251.79,0.2652,2,10.19,1,0,0
T0021789,2026-03-17 15:45:00,11.52,0.149,3,0.61,0,0,0
T0021790,2026-03-17 15:50:00,18.27,0.1264,2,15.18,1,0,0
T0021791,2026-03-17 15:55:00,20.73,0.1144,2,3.98,0,0,0
T0021792,2026-03-17 16:00:00,2.98,0.2817,1,85.94,0,0,0
T0021793,2026-03-17 16:05:00,39.58,0.1715,0,13.7,1,0,0
T0021794,2026-03-17 16:10:00,20.93,0.1308,1,2.07,1,0,0
T0021795,2026-03-17 16:15:00,3.41,0.1338,2,45.9,1,0,0
T0021796,2026-03-17 16:20:00,17.17,0.1174,0,17.05,0,0,0
T0021797,2026-03-17 16:25:00,26.0,0.0738,2,3.38,1,0,0
T0021798,2026-03-17 16:30:00,9.46,0.1224,5,12.8,1,0,0
T0021799,2026-03-17 16:35:00,62.76,0.1707,2,84.92,1,0,0
T0021800,2026-03-17 16:40:00,12.59,0.271,1,47.26,1,0,0
T0021801,2026-03-17 16:45:00,5.34,0.076,1,58.86,0,0,0
T0021802,2026-03-17 16:50:00,47.78,0.0421,2,94.32,1,0,0
T0021803,2026-03-17 16:55:00,19.49,0.0488,3,29.74,1,0,0
T0021804,2026-03-17 17:00:00,25.36,0.2747,0,13.06,0,0,0
T0021805,2026-03-17 17:05:00,4.76,0.1499,0,43.2,1,1,0
T0021806,2026-03-17 17:10:00,5.93,0.129,0,45.67,1,0,0
T0021807,2026-03-17 17:15:00,8.45,0.4254,2,30.99,0,0,0
T0021808,2026-03-17 17:20:00,19.15,0.0467,1,10.01,1,0,0
T0021809,2026-03-17 17:25:00,19.49,0.0986,1,3.69,0,0,0
T0021810,2026-03-17 17:30:00,82.84,0.0463,0,13.64,0,0,0
T0021811,2026-03-17 17:35:00,96.43,0.179,1,25.02,1,0,0
T0021812,2026-03-17 17:40:00,25.17,0.1876,1,4.87,1,0,0
T0021813,2026-03-17 17:45:00,20.25,0.1374,0,26.13,0,0,0
T0021814,2026-03-17 17:50:00,135.94,0.2432,0,38.25,1,0,0
T0021815,2026-03-17 17:55:00,23.47,0.0412,0,4.23,1,0,0
T0021816,2026-03-17 18:00:00,58.29,0.1544,1,2.55,0,0,0
T0021817,2026-03-17 18:05:00,13.95,0.1498,2,92.7,1,0,0
T0021818,2026-03-17 18:10:00,20.13,0.2741,1,5.53,0,0,0
T0021819,2026-03-17 18:15:00,17.03,0.1611,1,13.52,1,0,0
T0021820,2026-03-17 18:20:00,11.45,0.3178,4,6.88,1,0,0
T0021821,2026-03-17 18:25:00,31.72,0.1074,2,42.38,1,0,0
T0021822,2026-03-17 18:30:00,10.08,0.0601,3,47.74,0,0,0
T0021823,2026-03-17 18:35:00,19.99,0.0911,2,5.47,0,0,0
T0021824,2026-03-17 18:40:00,32.89,0.0974,1,24.49,1,0,0
T0021825,2026-03-17 18:45:00,166.25,0.2538,0,3.04,0,0,0
T0021826,2026-03-17 18:50:00,3.6,0.2527,1,18.29,1,0,0
T0021827,2026-03-17 18:55:00,23.84,0.0148,0,35.28,1,0,0
T0021828,2026-03-17 19:00:00,41.52,0.4007,2,6.4,1,0,0
T0021829,2026-03-17 19:05:00,15.95,0.1232,0,22.2,0,0,0
T0021830,2026-03-17 19:10:00,50.94,0.2545,2,174.5,0,0,0
T0021831,2026-03-17 19:15:00,36.82,0.2662,2,65.48,0,0,0
T0021832,2026-03-17 19:20:00,35.36,0.0416,1,62.3,1,0,0
T0021833,2026-03-17 19:25:00,14.87,0.631,3,70.86,0,0,0
T0021834,2026-03-17 19:30:00,18.07,0.1,1,38.7,1,1,0
T0021835,2026-03-17 19:35:00,17.87,0.1387,1,12.19,1,0,0
T0021836,2026-03-17 19:40:00,8.64,0.0587,5,21.6,1,0,0
T0021837,2026-03-17 19:45:00,26.37,0.4454,1,27.74,1,0,0
T0021838,2026-03-17 19:50:00,8.09,0.0699,1,31.13,0,0,0
T0021839,2026-03-17 19:55:00,9.12,0.0592,2,79.13,1,0,0
T0021840,2026-03-17 20:00:00,5.91,0.0872,2,52.31,1,0,0
T0021841,2026-03-17 20:05:00,63.46,0.2514,1,80.86,1,0,0
T0021842,2026-03-17 20:10:00,12.95,0.0618,2,45.73,1,0,0
T0021843,2026-03-17 20:15:00,9.52,0.1983,0,7.82,1,0,0
T0021844,2026-03-17 20:20:00,47.3,0.21,2,21.66,0,0,0
T0021845,2026-03-17 20:25:00,14.88,0.2113,0,42.34,1,0,0
T0021846,2026-03-17 20:30:00,30.53,0.2349,1,5.42,1,0,0
T0021847,2026-03-17 20:35:00,18.7,0.0938,2,109.29,1,0,0
T0021848,2026-03-17 20:40:00,31.29,0.1048,4,6.93,1,0,0
T0021849,2026-03-17 20:45:00,26.58,0.1689,2,31.21,1,0,0
T0021850,2026-03-17 20:50:00,2.82,0.2033,1,24.39,0,0,0
T0021851,2026-03-17 20:55:00,90.03,0.1167,3,36.41,1,0,0
T0021852,2026-03-17 21:00:00,57.74,0.1744,3,7.61,0,0,0
T0021853,2026-03-17 21:05:00,5.52,0.1111,2,103.37,1,0,0
T0021854,2026-03-17 21:10:00,51.86,0.0856,0,27.6,1,0,0
T0021855,2026-03-17 21:15:00,17.86,0.3902,1,5.51,1,0,0
T0021856,2026-03-17 21:20:00,24.76,0.3388,1,69.45,0,0,0
T0021857,2026-03-17 21:25:00,75.39,0.0658,0,20.97,1,0,0
T0021858,2026-03-17 21:30:00,57.24,0.0998,2,11.14,1,1,0
T0021859,2026-03-17 21:35:00,56.26,0.1312,2,2.11,0,0,0
T0021860,2026-03-17 21:40:00,150.35,0.3382,1,137.51,1,0,0
T0021861,2026-03-17 21:45:00,62.65,0.147,3,6.82,0,0,0
T0021862,2026-03-17 21:50:00,12.5,0.0999,3,17.59,1,1,0
T0021863,2026-03-17 21:55:00,6.55,0.1084,1,0.09,1,0,0
T0021864,2026-03-17 22:00:00,49.24,0.2065,1,4.06,0,0,0
T0021865,2026-03-17 22:05:00,4.35,0.0621,0,77.18,1,0,0
T0021866,2026-03-17 22:10:00,15.88,0.0721,3,92.67,1,1,0
T0021867,2026-03-17 22:15:00,15.74,0.0132,4,7.6,1,0,0
T0021868,2026-03-17 22:20:00,11.35,0.0907,2,6.97,1,0,0
T0021869,2026-03-17 22:25:00,80.61,0.2659,2,0.82,1,0,0
T0021870,2026-03-17 22:30:00,30.12,0.2652,2,33.31,1,1,0
T0021871,2026-03-17 22:35:00,17.91,0.1291,2,15.73,1,0,0
T0021872,2026-03-17 22:40:00,52.07,0.0639,1,32.68,1,0,0
T0021873,2026-03-17 22:45:00,15.02,0.0284,5,30.45,1,0,0
T0021874,2026-03-17 22:50:00,69.63,0.1198,4,148.98,0,0,0
T0021875,2026-03-17 22:55:00,155.47,0.1685,1,56.32,0,0,0
T0021876,2026-03-17 23:00:00,19.6,0.3637,1,14.44,0,0,0
T0021877,2026-03-17 23:05:00,18.97,0.0584,1,6.56,1,1,0
T0021878,2026-03-17 23:10:00,66.46,0.1742,2,44.9,1,0,0
T0021879,2026-03-17 23:15:00,3.43,0.1116,1,46.92,0,0,0
T0021880,2026-03-17 23:20:00,6.72,0.3732,1,25.52,1,0,0
T0021881,2026-03-17 23:25:00,8.35,0.301,3,37.3,0,0,0
T0021882,2026-03-17 23:30:00,4.76,0.2482,2,12.33,0,0,0
T0021883,2026-03-17 23:35:00,22.09,0.1652,0,59.9,1,0,0
T0021884,2026-03-17 23:40:00,29.39,0.1946,5,0.27,1,0,0
T0021885,2026-03-17 23:45:00,21.58,0.0856,2,140.44,1,0,0
T0021886,2026-03-17 23:50:00,21.58,0.0088,0,34.71,0,0,0
T0021887,2026-03-17 23:55:00,52.96,0.0816,1,66.46,1,0,0
T0021888,2026-03-18 00:00:00,61.55,0.1219,1,0.26,0,0,0
T0021889,2026-03-18 00:05:00,72.34,0.1208,0,100.25,1,0,0
T0021890,2026-03-18 00:10:00,19.35,0.2025,0,45.23,1,0,0
T0021891,2026-03-18 00:15:00,22.54,0.0037,1,3.4,0,0,0
T0021892,2026-03-18 00:20:00,90.01,0.0784,0,129.9,1,0,0
T0021893,2026-03-18 00:25:00,32.75,0.3214,2,32.08,1,0,0
T0021894,2026-03-18 00:30:00,77.76,0.1868,1,28.32,1,0,0
T0021895,2026-03-18 00:35:00,14.1,0.3389,1,81.92,1,0,0
T0021896,2026-03-18 00:40:00,21.22,0.1338,3,21.0,1,0,0
T0021897,2026-03-18 00:45:00,12.03,0.1047,0,59.54,1,0,0
T0021898,2026-03-18 00:50:00,21.7,0.0717,1,10.1,1,0,0
T0021899,2026-03-18 00:55:00,33.22,0.3412,4,22.77,0,0,0
T0021900,2026-03-18 01:00:00,14.46,0.059,4,47.07,1,0,0
T0021901,2026-03-18 01:05:00,143.21,0.0854,0,59.73,0,0,0
T0021902,2026-03-18 01:10:00,5.39,0.0942,1,13.35,1,1,0
T0021903,2026-03-18 01:15:00,50.46,0.384,4,47.15,1,0,0
T0021904,2026-03-18 01:20:00,7.87,0.4175,0,1.12,0,0,0
T0021905,2026-03-18 01:25:00,29.36,0.0567,0,5.84,0,0,0
T0021906,2026-03-18 01:30:00,10.64,0.4781,2,0.49,1,0,0
T0021907,2026-03-18 01:35:00,23.72,0.0008,1,32.14,1,0,0
T0021908,2026-03-18 01:40:00,23.71,0.202,1,9.94,1,0,0
T0021909,2026-03-18 01:45:00,10.34,0.1248,0,35.63,1,0,0
T0021910,2026-03-18 01:50:00,6.93,0.1751,3,33.72,1,0,0
T0021911,2026-03-18 01:55:00,11.23,0.0543,2,8.97,1,0,0
T0021912,2026-03-18 02:00:00,22.56,0.1468,3,63.82,1,0,0
T0021913,2026-03-18 02:05:00,47.87,0.2851,2,4.6,1,0,0
T0021914,2026-03-18 02:10:00,102.05,0.1042,3,30.29,0,0,0
T0021915,2026-03-18 02:15:00,4.3,0.424,3,8.76,0,0,0
T0021916,2026-03-18 02:20:00,34.14,0.092,1,35.65,1,1,0
T0021917,2026-03-18 02:25:00,14.14,0.289,3,11.74,0,0,0
T0021918,2026-03-18 02:30:00,22.35,0.0222,1,18.73,0,0,0
T0021919,2026-03-18 02:35:00,29.95,0.2423,2,14.8,1,0,0
T0021920,2026-03-18 02:40:00,46.98,0.1661,2,31.21,1,0,0
T0021921,2026-03-18 02:45:00,32.5,0.1434,3,17.16,1,0,0
T0021922,2026-03-18 02:50:00,21.61,0.1293,1,115.14,1,0,0
T0021923,2026-03-18 02:55:00,97.53,0.1687,1,81.6,1,1,0
T0021924,2026-03-18 03:00:00,28.86,0.1124,1,54.09,0,0,0
T0021925,2026-03-18 03:05:00,21.99,0.3336,2,7.23,1,0,0
T0021926,2026-03-18 03:10:00,65.18,0.1356,2,93.67,1,0,0
T0021927,2026-03-18 03:15:00,7.46,0.0604,4,1.54,1,0,0
T0021928,2026-03-18 03:20:00,9.04,0.1364,1,5.5,0,0,0
T0021929,2026-03-18 03:25:00,87.9,0.056,0,23.36,1,0,0
T0021930,2026-03-18 03:30:00,18.28,0.4523,2,31.02,1,0,0
T0021931,2026-03-18 03:35:00,4.05,0.1706,2,12.4,0,0,0
